stop_id,stop_name,latitude,longitude
21017,Glen Waverley Station/Railway Pde,-37.87941332,145.16259419
21018,Glen Waverley Station/Railway Pde,-37.87935661,145.16242505
21019,Glen Waverley Station/Railway Pde,-37.87926315,145.16221135
21020,Glen Waverley Station/Railway Pde,-37.87927003,145.16207474
21021,The Glen SC/Snedden Dr,-37.8766206,145.16381189
21022,The Glen SC/Snedden Dr,-37.87568939,145.16419883
21044,Springvale Rd/Springfield Rd,-37.8131779,145.17609696
21045,Ardmore St/Springfield Rd,-37.80844098,145.18682277
21048,Mitcham Station/Colombo St,-37.81805823,145.19218817
21158,Doncaster East Rd/Burnett St,-37.81235963,145.19551921
21159,Glen Iris Station/Wills St,-37.85955894,145.05866162
21182,Glen Waverley Station/Railway Pde,-37.87925818,145.16189311
21199,Forest Hill SC/Canterbury Rd,-37.83455948,145.16540067
21200,Forest Hill SC/Canterbury Rd,-37.83455361,145.16444633
21238,Auburn Station/Auburn Rd,-37.82254838,145.0451126
21239,Auburn Station/Auburn Rd,-37.82232168,145.0450277
21254,Simpsons Rd/Whitehorse Rd,-37.81913995,145.13329137
21256,Ringwood Station/Maroondah Hwy,-37.81508546,145.23023721
21257,Ringwood Station/Maroondah Hwy,-37.81518182,145.23005314
21260,Ringwood Station/Maroondah Hwy,-37.81525744,145.22968782
21261,Ringwood Station/Maroondah Hwy,-37.81533818,145.22966317
21269,Ringwood Station/Maroondah Hwy,-37.81540683,145.22943433
21270,Ringwood Station/Maroondah Hwy,-37.81547617,145.22925091
2128,Fifth Ave/Hemmings St,-37.98290386,145.20389671
2129,Benga Ave/Hemmings St,-37.98249184,145.20052518
2130,Potter St/Hemmings St,-37.98306902,145.20527038
21306,Ingram Ave/Springvale Rd,-37.88385164,145.16519006
21307,Wilson Rd/Springvale Rd,-37.8856489,145.16486118
21309,Waverley Gardens SC/Hansworth St,-37.93566282,145.18797941
21310,Waverley Gardens SC/Hansworth St,-37.93548335,145.18802933
21311,Waverley Gardens SC/Hansworth St,-37.93529453,145.18805672
21312,Waverley Gardens SC/Hansworth St,-37.93512389,145.18809505
21313,Waverley Gardens SC/Hansworth St,-37.93493559,145.18815656
21314,Stud Park SC,-37.91938311,145.23693204
21316,Stud Park SC,-37.91947441,145.23761242
21318,Ringwood Station/Maroondah Hwy,-37.81519233,145.22955305
21319,Fairview Ave/Argus St,-37.95903649,145.06502536
21320,Chesterville Rd/Argus St,-37.95818308,145.05753577
21323,Nunawading Station/Springvale Rd ,-37.82037507,145.17587437
21324,Taylors Lane/Turramurra Dr,-37.91950264,145.24492659
21326,Dandenong Station/Foster St,-37.98960117,145.20990509
21327,Gladeswood Dr/Jacksons Rd,-37.93361939,145.19340011
21331,Stirling Cres/Gallaghers Rd,-37.88858872,145.17658018
21332,Lansell Rd/Gallaghers Rd,-37.88858625,145.17642104
2134,Cobain St/Bundeena Ave,-37.98919057,145.17266882
2135,Burraneer Dr/Bundeena Ave,-37.98579498,145.17336792
2136,Wahroonga Ave/Buckley St,-37.98373136,145.17337355
2137,Narrabeen Ct/Buckley St,-37.98138793,145.17219063
2138,Rutherglen St/Buckley St,-37.97822512,145.17221218
2139,Maureen Cres/Buckley St,-37.97586989,145.17258938
21441,Camberwell Central/Station St,-37.82946547,145.05848487
2145,Agnes St/Buckley St,-37.97250944,145.17323054
2146,Noble Park PS/Buckley St,-37.96967993,145.17382433
2156,Hilton St/Plunkett Rd,-37.99828319,145.22440763
2157,Fowler Rd/South Gippsland Hwy,-38.0051736,145.22774934
2158,105 South Gippsland Hwy,-38.00891327,145.22952724
2159,Hallam Valley Rd/South Gippsland Hwy,-38.01331585,145.23164248
2160,Waterview Cl/South Gippsland Hwy,-38.02060595,145.23881493
2161,Pound Rd/South Gippsland Hwy,-38.02481671,145.24317993
21611,Monash University,-37.91391545,145.13197876
21668,Erowal St/Reserve Rd,-37.97170712,145.03568658
21669,Morey Rd/Weatherall Rd,-37.9706811,145.04008527
21671,Kooyong Rd/Gardenvale Rd,-37.89828709,145.01197244
21672,Beaumaris Concourse SC/Reserve Rd,-37.98596378,145.03300642
21673,Shafton St/North Rd,-37.9119092,145.10738041
2180,Doveton Pool In The Park/Tristania St,-37.98849759,145.24309014
2181,Pittosporum Gr/Power Rd,-37.98895371,145.23924189
2182,Photinia St/Power Rd,-37.99108364,145.23884935
2183,Box St/Power Rd,-37.99318621,145.23843467
2184,Brentford Ct/Heyington Cres,-37.95997321,145.19888956
2185,Lawrence Cres/Heyington Cres,-37.95654085,145.19955387
2186,Coolavin Rd/Halton Rd,-37.9553228,145.19769427
2187,Halton Rd/Bakers Rd,-37.95458364,145.19650591
2188,Frognal Dr/Bakers Rd,-37.95151523,145.19680857
2189,Hennessy Way/Bakers Rd,-37.94858578,145.19735817
2190,Eagle Dr/Bakers Rd,-37.946465,145.19775141
2191,Alpine Cres/Bakers Rd,-37.94371554,145.19828516
2192,Bakers Rd/Manning Dr,-37.94146737,145.19801006
2193,Omeo St/Manning Dr,-37.94123633,145.19528465
2194,Hansworth St/Albany Dr,-37.93020819,145.17267383
2195,Albany Rise Primary School/Albany Dr,-37.92876189,145.17297132
2196,Glengariff Dr/Albany Dr,-37.92555048,145.17392684
2197,Mansfield Ave/Albany Dr,-37.92349143,145.17132702
2198,Wanda St/Valewood Dr,-37.92382037,145.16698436
21984,Dandenong Rd/Darling Rd,-37.88300859,145.05817105
21985,Dandenong Rd/Darling Rd,-37.88342427,145.05823972
21986,Washington Lane/Darling Rd,-37.88091444,145.0585103
21987,Washington Lane/Darling Rd,-37.88112406,145.05865261
21988,Silverton St/Darling Rd,-37.8791457,145.05890921
21989,Livingstone Rd/Darling Rd,-37.8791562,145.05899989
2199,Dirigo Dr/Lum Rd,-37.91620314,145.17786644
21990,Waverley Rd/Darling Rd,-37.87803078,145.05906354
21991,Waverley Rd/Darling Rd,-37.87713523,145.05940539
21992,Olive St/Darling Rd,-37.87536499,145.05971334
21993,Manning Rd/Darling Rd,-37.87466181,145.05969768
21994,Summerhill Ave/Darling Rd,-37.87351235,145.05994384
21995,Hilda St/Darling Rd,-37.87364953,145.0600653
21996,Ailsa Ave/Darling Rd,-37.87182542,145.060386
21997,Paxton St/Darling Rd,-37.87182336,145.060261
21998,Malvern Rd/Darling Rd,-37.87000882,145.06061553
21999,Malvern Rd/Darling Rd,-37.87002908,145.06075142
2200,Brahmin Ave/Lum Rd,-37.91347144,145.17837747
22000,Moira St/Malvern Rd,-37.86861073,145.05999284
22001,Moira St/Malvern Rd,-37.86797437,145.05965713
22002,Ferncroft Ave/Wattletree Rd,-37.86598311,145.05694704
22003,Ferncroft Ave/Wattletree Rd,-37.86587708,145.05707487
22004,Tollington Ave/Wattletree Rd,-37.86555709,145.05352524
22005,Willoby Ave/Wattletree Rd,-37.8654794,145.0537319
22006,Harold Ave/Wattletree Rd,-37.86529542,145.05132684
22007,Harold Ave/Wattletree Rd,-37.86518883,145.05142059
22008,Central Park/Burke Rd,-37.86566205,145.05006675
22009,Brunel St/Burke Rd,-37.86898838,145.04958118
2201,St Matthews Anglican Church/Earlwood Dr,-37.9106306,145.1782428
22010,Central Park Rd/Burke Rd,-37.86906681,145.04941996
22011,Grant St/Burke Rd,-37.87180912,145.04904068
22012,Coppin St/Burke Rd,-37.87170797,145.0489183
22013,Waverley Rd/Burke Rd,-37.87589696,145.0482848
2202,Cintra Ave/Earlwood Dr,-37.91029828,145.17540734
22020,Brady Rd/Stud Rd,-37.95508027,145.22619964
22022,Caulfield Railway Station/Sir John Monash Dr,-37.87734375,145.04315316
22023,Waverley Rd/Burke Rd,-37.87636065,145.04798833
2203,Fuchsia Ct/Cootamundra Dr,-37.90928867,145.17190621
2204,Good Shepherd School/Academy Ave,-37.90725873,145.1648135
2205,Regina St/Academy Ave,-37.90799142,145.16903789
2207,Hammond Rd/Dalgety St,-37.99441741,145.20897948
2208,Francis St/Dalgety St,-37.99408489,145.20608373
2209,Noon St/Morwell Ave,-37.99587454,145.20407003
2210,Kirkham Rd/Morwell Ave,-37.99786937,145.20369112
2211,Canberra Ave/Kirkham Rd,-37.99868672,145.20764569
2212,Gretana St/Hammond Rd,-38.00127217,145.20817495
2213,Dalgety St/Hammond Rd,-37.99509098,145.20941861
2214,Union Rd/Hammond Rd,-38.00888186,145.20664569
2215,Greens Rd/Hammond Rd,-38.0148021,145.20543067
2216,226 Hammond Rd,-38.01776793,145.20490268
2217,Brooks Dr/Hammond Rd,-38.02154016,145.20407016
2218,Quality Dr/Hammond Rd,-38.02657183,145.20309285
2219,Mickle St/Hammond Rd,-38.02957263,145.20249545
2220,Superior Dr/Hammond Rd,-38.03166618,145.20209108
2223,Dandenong Market/Cleeland St,-37.98352882,145.21475507
2224,Cleeland Street Medical Centre/Cleeland St,-37.98125485,145.21515174
2225,Ann St/Cleeland St,-37.97934987,145.21551669
2226,Dandenong Hospital/Cleeland St,-37.97737282,145.21588335
2227,Chisholm Institute/Cleeland St,-37.97458759,145.21644033
22298,Heath St/Main St,-37.82721043,145.14900584
22299,The Avenue/Main St,-37.82331834,145.14964842
22300,Linum St/Main St,-37.82464802,145.14938798
22302,Bentleigh Station/Centre Rd,-37.91828258,145.03710883
22321,Springvale Rd/Wells Rd,-38.02857625,145.13166753
22322,Eighth Ave/Wells Rd,-38.03867568,145.13717644
22323,Edithvale Recreation Reserve/Edithvale Rd ,-38.03496596,145.11982652
22324,Landridge St/Springvale Rd,-37.87223345,145.16738828
22326,Harris Cres/Springvale Rd,-37.89295662,145.16364489
22327,Whites Lane/Springvale Rd,-37.89668713,145.16304042
22328,Oleander St/Springvale Rd,-37.89898654,145.16255108
22329,Brandon Park Shopping Centre/Springvale Rd,-37.90516674,145.16127136
22330,Seaview Cres/Springvale Rd,-37.92923982,145.15681481
22331,Ferntree Gully Rd/Springvale Rd,-37.90187837,145.1619105
22332,Munro Ave/Elsie Gr,-38.04301541,145.11826463
22334,Spring Rd/Springvale Rd,-37.98653423,145.14517976
22336,Fairview St/Springvale Rd,-37.93540536,145.15518162
22337,Ferntree Gully Rd/Springvale Rd,-37.90285193,145.16135172
22339,Brandon Park Shopping Centre/Springvale Rd,-37.90460413,145.16102377
22371,Attenborough Rd/Station St,-38.01283838,145.09217821
22373,Pine Cres/Station St,-38.01480624,145.09349406
22374,Ruvina St/Station St,-38.01575174,145.09400492
22375,Eulinga Ave/Station St,-38.01733649,145.09559278
22376,Eulinga Ave/Station St,-38.01743447,145.0955219
22377,Lyle Gr/Station St,-38.01986339,145.09748669
22378,Lyle Gr/Station St,-38.01971484,145.09721714
22379,School Lane/Station St,-38.02179628,145.09887205
22380,School Lane/Station St,-38.02162126,145.09863735
22381,Laura St/Station St,-38.02375765,145.10034789
22382,Laura St/Station St,-38.02346387,145.10001372
22383,Aspendale Station/Station St,-38.02629661,145.10187725
22384,Aspendale Station/Station St,-38.02680399,145.10204643
22385,Ross St/Station St,-38.0282436,145.10302323
22386,Second Ave/Station St,-38.03059098,145.1044096
22387,First Ave/Station St,-38.03070661,145.10431547
22390,Lochiel Ave/Station St,-38.03382073,145.10630882
22391,Fifth Ave/Station St,-38.03380897,145.10613822
22392,Rae Ave/Station St,-38.03622285,145.10773956
22393,Rae Ave/Station St,-38.03490074,145.10678233
22396,Fraser Ave/Station St,-38.04038934,145.1101733
22397,Fraser Ave/Station St,-38.04033255,145.11000385
22398,Northcliffe Rd/Station St,-38.04322783,145.11184377
22399,Northcliffe Rd/Station St,-38.04313445,145.11164106
22400,Elsie Gr/Station St,-38.04516573,145.1129905
22401,Elsie Gr/Station St,-38.0448446,145.11263409
22402,Swanpool Ave/Station St,-38.04697495,145.11398105
22403,Swanpool Ave/Station,-38.04685473,145.1137904
22436,Ross St/Huntingdale Rd,-37.90682315,145.10437153
22437,Edward St/Huntingdale Rd,-37.90682114,145.10424646
22438,Hargreaves St/Huntingdale Rd,-37.90831465,145.10409439
22439,Croft St/Huntingdale Rd,-37.90850052,145.10388488
22441,Ferntree Gully Rd/Gardiner Rd,-37.9011528,145.12902605
22442,Ferntree Gully Rd/Gardiner Rd,-37.90097228,145.12900788
22444,Normanby Rd/Gardiner Rd,-37.90542141,145.12826963
22445,Hilltop Ave/Gardiner Rd,-37.90540878,145.12804248
22446,Monash University/Research Way,-37.90763566,145.13377547
22447,Monash University/Research Way,-37.9078007,145.13395328
22448,Mitcham Rd/Whitehorse Rd,-37.81632344,145.19307114
22453,Mt Waverley Station/Miller Cres,-37.87499525,145.12757341
22520,Mont Albert Rd/Rochester Rd,-37.81897029,145.08235542
22521,Winson Green Rd/Rochester Rd,-37.820848,145.08200008
22522,Canterbury Station/Rochester Rd,-37.82384875,145.08143387
22552,Riddell Pde/Glen Huntly Rd ,-37.88449511,145.00215559
22553,Booran Rd/Eumeralla Rd,-37.8986841,145.0350708
22556,Warrigal Rd/Kangaroo Rd,-37.90096505,145.08652971
22558,Walsh St/Grange Rd,-37.9023894,145.0443551
22634,Rossmith Ave/Charman Rd,-37.97861473,145.05330845
22635,Mentone Girls Secondary College/Charman Rd,-37.98021189,145.05289053
22636,Mentone Girls Secondary College/Charman Rd ,-37.98022335,145.05303824
22637,Jetty Rd/Beach Rd,-37.94614081,145.00090798
22682,Haverbrack Dr/Police Rd,-37.93799264,145.19767391
22683,Monash Fwy/Police Rd,-37.93767302,145.1944615
22686,Columbia Dr/Brandon Park Dr,-37.91887348,145.18154322
22714,Wellington Rd/Jacksons Rd,-37.92465298,145.19518957
22715,Stirling Theological College/Jacksons Rd,-37.92708766,145.19469771
22716,Carboni Ct/Jacksons Rd,-37.93036756,145.19408273
22726,Essex St/Stud Rd,-37.95310883,145.22694132
22732,Evesham St/Nepean Hwy,-37.96996847,145.06124358
22734,Fifth St/Como Pde East,-37.98922749,145.07227131
22735,Eighth St/Como Pde East,-37.99181767,145.07525523
22737,Bethell Ave/Como Pde East,-37.99214512,145.07544025
22738,Fifth St/Como Pde East,-37.9897302,145.07270223
22739,Third St/Como Pde East,-37.98812229,145.07082
22740,Nepean Hwy/Parkers Rd,-37.99115766,145.08063573
22741,Governor Rd/Boundary Rd,-38.00927109,145.1033985
22742,Thames Prom/Third Ave,-38.04529126,145.13439922
22743,Ninth Ave/Third Ave,-38.04356526,145.13353142
22744,Narelle Dr/Wells Rd,-38.01903941,145.11795538
22746,Ninth Ave/Third Ave,-38.04354779,145.13356605
22747,Thames Prom/Third Ave,-38.04503939,145.13442841
22753,Radcliffe Ave/Chesterville Rd,-37.96023926,145.05653688
22754,Alison St/Nepean Hwy,-37.94392218,145.04259446
22755,Wakool Ave/Charman Rd,-37.98284417,145.05239969
22770,Cathies Lane/High Street Rd,-37.87682437,145.21573118
22771,Blind Creek Lane/High Street Rd,-37.87693868,145.21792274
22772,Syndal Station/Coleman Pde,-37.87669173,145.14993947
22774,Syndal Station/Coleman Pde,-37.87675336,145.14984697
22785,Bando Rd/Osborne Ave,-37.94620901,145.14191536
22786,711 Clayton Rd,-37.95496287,145.11382171
22806,Pine St/Chesterville Rd,-37.96202654,145.05617105
22835,Canterbury Rd/Boundary Rd,-38.00914148,145.10374353
22847,Andrew St/Ringwood St,-37.80892112,145.22723792
22884,Brandon Park Reserve/Ferntree Gully Rd,-37.90403301,145.16484815
22968,Burlington St/Huntingdale Rd,-37.90407437,145.10491975
22969,Monash University,-37.91425704,145.13192462
22971,Burlington St/Huntingdale Rd,-37.90436889,145.10474159
23003,Jayco Dr/Frankston-Dandenong Rd,-38.04886331,145.20875879
23015,Jayco Dr/Frankston-Dandenong Rd,-38.04804926,145.2085621
23016,Greens Rd/Frankston-Dandenong Rd,-38.0131344,145.21546085
2303,Oasis Pool/Cleeland St,-37.9709481,145.21712038
23037,Virgilia Ct/Liberty Ave,-37.92842985,145.24347419
23038,Fowler Rd/Shearer Dr,-37.93724433,145.24292301
23042,Brandon Park SC/Brandon Park Dr,-37.90559542,145.16333073
23180,Koombahla Ct/Liviana Dr,-37.93610135,145.24604523
23181,Koombahla Ct/Liviana Dr,-37.9361175,145.24591968
23207,Sandown Greyhounds/View Rd,-37.95664737,145.15755259
23208,Chandler Rd/Heatherton Rd,-37.96648525,145.18634541
23209,Blackwood Ave/Lower Dandenong Rd ,-37.98307279,145.08055039
23211,Keys Rd/Herald St,-37.94975112,145.0741572
23212,Bernard St/Herald St,-37.95388002,145.07315026
23216,Stud Rd/Glenifer Ave,-37.89643422,145.2336358
23217,Rosehill St/Glenifer Ave,-37.89646392,145.23621666
23219,Roberts St/Springvale Rd,-37.89036734,145.164039
23229,Koornang Rd/Dandenong Rd,-37.88408373,145.05724455
23242,The Glen Shopping Centre/Springvale Rd,-37.87769095,145.16599101
23246,Roseberry Gr/Neerim Rd,-37.8864191,145.0399338
23248,Hend St/Huntingdale Rd,-37.88474763,145.10850812
23249,Hudson St/Kambrook Rd,-37.87982403,145.03516284
23250,Liddiard Rd/Auburn Rd,-37.82048448,145.0456442
23251,Downton Gr/Normanby Rd,-37.80707754,145.05397141
23252,Eaton St/Portman St,-37.90014137,145.09019037
23261,Heatherdale Station/Heatherdale Rd,-37.81853566,145.21343207
23262,Vermont Sec Col/Morack Rd,-37.84353049,145.1995214
23263,Swan Ct/Westlands Rd,-37.87413861,145.17865325
23264,Blackburn Rd/Normanby Rd,-37.90653348,145.14100303
23265,Raheen Ave/Templeton St,-37.8639031,145.22539833
23266,Canterbury Rd/Main St,-37.83146536,145.14851319
23268,Victoria St/Bluff Rd,-37.95703321,145.01992714
23269,Wat Buddharangsi Buddhist Temple/Clarke Rd,-37.97381691,145.14392889
23270,Walnut Cres/Henderson Rd,-37.98140901,145.16082732
23271,Corrigan Rd/Henderson Rd,-37.98186299,145.16450493
23272,Blackburn English Language School/Bonview Cres,-37.84864532,145.14814037
23277,Mornington Peninsula Freeway/Springvale Rd,-38.02609478,145.13259639
2328,Nicole Ave/Boyd St,-37.96920044,145.21716266
2329,Avril St/Boyd St,-37.96706209,145.21759004
2330,Philip St/Boyd St,-37.96502712,145.2159204
2331,McFees Rd/Scullin St,-37.96411978,145.21373406
2332,Downard Cres/Devira St,-37.96217751,145.21520396
23323,Power Rd/Princes Hwy,-38.00191017,145.23606204
2333,Wooranna Park Primary School/Carlton Rd,-37.96028999,145.2161261
2334,Adelong Ct/Loch Rd,-37.96009698,145.22242521
2335,Fletcher Rd/Loch Rd,-37.95782178,145.22095488
2336,Pamir St/Loch Rd,-37.9558548,145.21663176
2337,Exner Dr/Brady Rd,-37.95426302,145.21388181
2338,Central Ave/Brady Rd,-37.9537162,145.20933113
23381,Moriah St/Centre Rd,-37.92964596,145.12831533
23386,Coombs Ave/Legon Rd,-37.91921514,145.10721589
23388,Oakleigh Station/Haughton Rd,-37.90062252,145.08818766
2339,Park Rd/Gladstone Rd,-37.95026938,145.20845883
23409,Chesterville Rd/Argus St,-37.95807818,145.05773202
2341,Fillmore Rd/Gladstone Rd,-37.94073588,145.21030623
23411,Nelson St/Bay Rd,-37.95254761,145.00884884
23417,Eighth Ave/Wells Rd,-38.04008005,145.13765361
2342,Blaxland Dr/Police Rd,-37.93873023,145.2052457
2343,Blackmore St/Police Rd,-37.93842466,145.20175979
2344,Jolimont Ave/Haverbrack Dr,-37.93706438,145.19943753
2345,Dunrossil Cl/Haverbrack Dr,-37.9361569,145.20138266
2346,Addison Ct/Haverbrack Dr,-37.9342909,145.20488716
2347,Gladeswood Dr/Haverbrack Dr,-37.93243772,145.20451125
2348,Odessa Ct/Haverbrack Dr,-37.92982209,145.20377845
2349,Everton Cl/Haverbrack Dr,-37.92688884,145.2017223
2350,Holmbury Bvd/Haverbrack Dr,-37.92487419,145.20139594
2351,Haverbrack Dr/Wellington Rd,-37.92399567,145.20111018
23517,Agra St/Mitcham Rd,-37.82099696,145.19400238
23518,Eton St/Stephensons Rd,-37.86058213,145.13191663
2352,Jacksons Rd/Wellington Rd,-37.9231951,145.19473602
2353,Waverley Park/Wellington Rd,-37.9223976,145.18799789
23531,Rings Rd/Chesterville Rd,-37.94645946,145.05921017
23532,Independence St/Chesterville Rd,-37.94485101,145.05949146
2355,Mulgrave Country Club/Wellington Rd,-37.92200174,145.18511799
2356,Brandon Park Dr/Wellington Rd,-37.9214611,145.18045561
2357,Elvara Ct/Wellington Rd,-37.9200272,145.16877357
2358,Wanda St/Wellington Rd,-37.9194324,145.16414692
2359,Springvale Rd/Wellington Rd,-37.91858563,145.15725146
2360,Springvale Rd/Wellington Rd,-37.91892241,145.1597685
23605,Dandenong South PS/Kirkham Rd,-37.99890089,145.21046478
23606,Bryants Rd/Kirkham Rd,-37.9993161,145.21406482
23607,John St/Kirkham Rd,-37.99963649,145.2167675
23608,Amberley Cres/Frankston-Dandenong Rd,-38.00273484,145.21784273
23609,Johnston Ct/Frankston-Dandenong Rd,-38.0072918,145.21704901
2361,Peters Ave/Wellington Rd,-37.91790992,145.15209236
2362,Nantilla Rd/Wellington Rd,-37.91761312,145.14983602
2363,Swift Way/Hammond Rd,-38.03494589,145.20146397
2364,Centre for Nanofabrication/Wellington Rd,-37.91668752,145.1425675
2365,Blackburn Rd/Wellington Rd,-37.91622195,145.13876843
2385,Birdwood Ave/Benga Ave,-37.98029285,145.19992993
2386,Campbell St/Benga Ave,-37.97884649,145.20022712
2387,Rylands Dr/Benga Ave,-37.97670339,145.20092841
2388,Perkin Ct/Gladstone Rd,-37.97411157,145.20411105
2389,St Gerards Catholic School/Gladstone Rd,-37.97065251,145.20479869
2390,Heatherton Rd/Gladstone Rd,-37.96790233,145.20528687
2391,Lyndale Greens PS/Oakwood Ave,-37.96548631,145.20523187
2392,Lilac Ave/Oakwood Ave,-37.96423262,145.20280367
2393,Rose Ave/Oakwood Ave,-37.96328505,145.20094861
2395,Hampstead Rd/Oakwood Ave,-37.96063284,145.1948896
2396,Oakwood Park Primary School/Oakwood Ave,-37.96032379,145.19237029
2397,Coolavin Rd/Elonera Rd,-37.95767136,145.19159306
2398,Halton Rd/Jacksons Rd,-37.95493821,145.19084062
2399,Ford Ct/Jacksons Rd,-37.952458,145.19129981
2400,Silverton Primary School/Jacksons Rd,-37.9498179,145.19191083
2401,Tillbrook Ct/Jacksons Rd,-37.94806265,145.19204491
2402,Eagle Dr/Jacksons Rd,-37.9457514,145.19177153
2403,Ahern St/Jacksons Rd,-37.94382831,145.19212593
2404,Manning Dr/Jacksons Rd,-37.94145619,145.19258234
2405,Police Rd/Jacksons Rd,-37.93853167,145.19227848
2407,Southern Reserve/Police Rd,-37.93550651,145.17611547
2410,Victoria Ave/Windsor Ave,-37.95136584,145.14776041
2411,Princess Ave/Windsor Ave,-37.95091479,145.14430059
2412,St James Ave/Regent Ave,-37.95293269,145.14311169
2413,Heather Gr/Regent Ave,-37.956051,145.14255514
2414,Emerald Dr/Donald St,-37.95779195,145.14209015
2415,Heatherton Rd/Gavan Dr,-37.9606683,145.14105016
2416,816 Heatherton Rd,-37.9615187,145.14468249
2417,Bartley Pl/Spring Rd,-37.96266123,145.14570093
2418,Springfield Rd/Spring Rd,-37.9639232,145.1440073
2419,Spring Valley Reserve/Spring Rd,-37.96666705,145.14028418
2513,Chelsea Heights PS/Thames Prom,-38.0450316,145.13734582
2517,Elsternwick Station/Horne St,-37.88520709,145.00056722
2582,Jones Rd/Hemmings St,-37.98257013,145.2003411
2583,Birdwood Ave/Benga Ave,-37.98081256,145.19973506
2584,Campbell St/Benga Ave,-37.97888997,145.2001236
2585,Rylands Rd/Benga Ave,-37.97664795,145.20083869
2586,Princes Hwy/Gladstone Rd,-37.97478338,145.20384421
2587,St Gerards Catholic School/Gladstone Rd,-37.97056016,145.20465295
2588,Chifley Cres/Gladstone Rd,-37.96787374,145.20518512
2589,Lyndale Greens PS/Oakwood Ave,-37.96553984,145.20519642
2590,Lilac Ave/Oakwood Ave,-37.96422083,145.20262183
2591,Rose Ave/Oakwood Ave,-37.96331917,145.20082257
2592,Irving Rd/Oakwood Ave,-37.96252023,145.19925987
2593,Hampstead Rd/Oakwood Ave,-37.96076245,145.19511408
2594,Oakwood Park Primary School/Oakwood Ave,-37.96039428,145.19226612
2595,Coolavin Rd/Elonera Rd,-37.95776853,145.19146547
2596,Halton Rd/Jacksons Rd,-37.95501666,145.19066797
2597,Lower Terrace Cres/Jacksons Rd,-37.9524015,145.19114186
2598,Silverton Primary School/Jacksons Rd,-37.94968068,145.19177763
2599,W J Turner Reserve/Jacksons Rd,-37.9480058,145.19186421
2600,Eagle Dr/Jacksons Rd,-37.94560517,145.19163856
2601,Ahern St/Jacksons Rd,-37.94397848,145.19192879
2602,Manning Dr/Jacksons Rd,-37.94131896,145.19244915
2603,Police Rd/Jacksons Rd,-37.93858886,145.1924819
2606,Southern Reserve/Police Rd,-37.93561214,145.17595356
2607,Albany Dr/Police Rd,-37.93517217,145.17257367
2608,Wellington Sec Col/Police Rd,-37.93488387,145.17025962
2610,Victoria Ave/Windsor Ave,-37.95143755,145.14773584
2611,Princess Ave/Windsor Ave,-37.95102396,145.14436612
2612,St James Ave/Regent Ave,-37.95291719,145.14327142
2613,Heather St/Regent Ave,-37.9559092,145.14270667
2614,Bournemouth Ave/Donald St,-37.95844072,145.14208518
2615,Heatherton Rd/Gavan Dr,-37.96065208,145.1411644
2616,821 Heatherton Rd,-37.96140015,145.14459441
2617,Bartley Pl/Spring Rd,-37.96284158,145.14570778
2618,Springfield Cl/Spring Rd,-37.96403292,145.14410698
2634,Whitehorse Rd/Dorking Rd,-37.81832271,145.13063091
2635,45 Dorking Rd,-37.81583496,145.13117078
2636,Medway St/Dorking Rd,-37.81251916,145.13177693
2637,Tyne St/Dorking Rd,-37.81086576,145.13207987
2638,Wimmera St/Dorking Rd,-37.80879004,145.13246158
2639,Trawool St/Dorking Rd,-37.80637363,145.13295408
2640,Alan St/Dorking Rd,-37.80431592,145.13333529
2641,Woodhouse Gr/Dorking Rd,-37.8027798,145.13364656
2642,Greens Rd/Hammond Rd,-38.01416771,145.20578786
2643,351 Hammond Rd,-38.01830843,145.20488949
2644,Brooks Dr/Hammond Rd,-38.02199215,145.20416165
2645,Quality Dr/Hammond Rd,-38.02660995,145.20322863
2646,Mickle St/Hammond Rd,-38.029512,145.20265643
2647,Superior Dr/Hammond Rd,-38.03160574,145.20226346
2648,Swift Way/Hammond Rd,-38.0348941,145.20161336
2669,Dorking Rd/Roselea St,-37.80218469,145.13419536
2677,Second Ave/Heathfield Rise,-37.80281942,145.13842729
2693,Middleborough Rd/Katrina St,-37.80324143,145.14232387
27780,Cornelius St/Heatherton Rd,-37.97144852,145.22637494
27781,Ingrid St/Heatherton Rd,-37.97092171,145.22192508
27782,Dandenong Oasis/Heatherton Rd,-37.97054884,145.2187238
27783,Simpson Dr/Heatherton Rd,-37.97044367,145.21891987
27784,Ingrid St/Heatherton Rd,-37.97073328,145.22138319
27785,Khalil Ave/Heatherton Rd,-37.97124595,145.22668719
27830,Aonach St/Centre Rd,-37.93014342,145.13239865
27831,Rayhur St/First St,-37.93429248,145.13433035
27832,Kombi Rd/Rayhur St,-37.93499332,145.13476776
27833,Westall Station/Rayhur St,-37.93703838,145.13757211
27965,Yarrinup Ave/Power Ave,-37.87764245,145.10378965
27966,Coolac St/Power Ave,-37.87923325,145.10576129
27967,Nyrang St/Power Ave,-37.88136813,145.10626373
27968,Coolac St/Power Ave,-37.8793408,145.10572443
27969,Yarrinup Ave/Power Ave,-37.87763952,145.10360782
2797,Black St/Embankment Gr,-38.04879603,145.11571207
28060,Charter St/New St,-37.81521635,145.22038491
28061,Churchill St/Bond St,-37.81392711,145.22333535
2807,Caroline Cres/Katrina St,-37.80348031,145.14432827
2808,Morrie Cres/Katrina St,-37.80375189,145.14669533
2809,Lantana St/Katrina St,-37.80421519,145.15094309
2810,Charlton St/Koonung Rd,-37.80485279,145.15309664
